,지번주소,동,사업장명,업태구분명,좌표정보(X),좌표정보(Y),경도,위도
1339,서울특별시 강서구 내발산동 754-2 하버드아카데미 1층 110호,내발산동,무지달다,경양식,184300.8182,449738.7246,126.8202401059779,37.549779179995916
1340,서울특별시 강서구 내발산동 698-9 진남빌딩 105호,내발산동,피자나라치킨공주 내발산점,기타,185277.0165,450056.4097,126.83128069432593,37.552657652894915
1341,서울특별시 강서구 마곡동 797-1 퀸즈파크나인 1층 131호,마곡동,녹지,한식,185365.0,450789.0,126.83226171135036,37.55925959806771
1342,서울특별시 강서구 화곡동 997-8 Space K(지상 1층) ,화곡동,옛날집,한식,186557.3756,449945.608,126.84577227322654,37.55167898902309
1343,"서울특별시 강서구 마곡동 776 마곡파크뷰대방디엠시티오피스텔 116,117,118호",마곡동,오븐에 빠진 닭 양천향교역점,한식,185740.2166,451837.6468,126.83648785347333,37.56871365822187
1344,"서울특별시 강서구 마곡동 757 두산더랜드파크 107,108호",마곡동,닭장맥주 마곡나루 본점,한식,184655.2643,451864.2982,126.8242065020734,37.56893627904596
1345,서울특별시 강서구 등촌동 674-2 (지상 1층) 나동,등촌동,추돈가 마곡직영점,식육(숯불구이),185729.5849,450796.8367,126.83638784751375,37.559335947388114
1346,서울특별시 강서구 등촌동 689 엔씨백화점(지상 1층) ,등촌동,마라홀릭(NC발산점),한식,185824.4285,450866.2521,126.83745992003875,37.55996284044151
1347,"서울특별시 강서구 마곡동 784-4 미르웰플러스오피스텔 1층 108호, 109호 ",마곡동,도미노피자 등촌가양점,경양식,185817.0,451484.0,126.83736384932845,37.565528544617464
1348,서울특별시 강서구 화곡동 859-11 (지상 1층) ,화곡동,솥뚜껑 삼겹살,한식,187018.0302,447682.5249,126.85102553211851,37.53129548446245
1349,서울특별시 강서구 화곡동 339-30 2층 ,화곡동,아빠애 식탁,한식,186444.5794,448056.3858,126.84453083621297,37.53465564904224
1350,서울특별시 강서구 내발산동 676-3 (지상 1층) 102호,내발산동,파스타입니다 강서점,경양식,185574.8251,450061.6276,126.83465082398021,37.5527093936856
1351,서울특별시 강서구 등촌동 655-37 신성빌딩 ,등촌동,무제,일식,187062.1799,450374.1045,126.85147736901656,37.555546945599495
1352,서울특별시 강서구 화곡동 409-250 (지상 1층),화곡동,올데이파스타,경양식,186455.9857,448267.1275,126.84465598424985,37.5365545789652
1353,서울특별시 강서구 방화동 612-133 ,방화동,이가밀방,한식,182987.1838,451351.761,126.80533705924896,37.56428900045206
1354,서울특별시 강서구 방화동 495-33 ,방화동,(주)제주트인,일식,182867.0432,452317.0366,126.80395461409032,37.57298373500184
1355,서울특별시 강서구 마곡동 799-7 A동 2층 206호,마곡동,권사부순대국(마곡점),한식,184729.6702,450716.3262,126.82507271420131,37.558594467437004
1356,서울특별시 강서구 등촌동 648-5 아임2030 등촌역(지상 1층) 102호,등촌동,위카페 아임2030 등촌역,기타,187964.155,449950.5219,126.86169220607941,37.551742797381685
1357,서울특별시 강서구 공항동 25-4 연흥빌딩 1층 ,공항동,경복궁 개성손만두전골 모밀소바,한식,183366.2361,451070.9513,126.80963376038683,37.56176589534148
1358,서울특별시 강서구 화곡동 1032-2 1층,화곡동,이화반점,중국식,185566.8628,449087.3746,126.83457995341041,37.543931369938086
1359,서울특별시 강서구 화곡동 871-79 1층,화곡동,푸라닭 까치산역점,호프/통닭,186974.7375,447678.76,126.85053580483003,37.531260949927365
1360,서울특별시 강서구 등촌동 674-9 ,등촌동,장수촌 풍천장어,한식,185795.9473,450778.6341,126.83713927687839,37.559172974121324
1361,서울특별시 강서구 마곡동 796-6 지투프라자(지상 1층) 102호,마곡동,고망고,경양식,185318.0,450914.0,126.8317272641103,37.56038507949302
1362,서울특별시 강서구 마곡동 795-1 필네이처 204호,마곡동,커디,한식,185525.0,450963.0,126.83406910730248,37.56082985084302
1363,서울특별시 강서구 등촌동 664-4 등대빌딩 ,등촌동,가온푸드,한식,186281.7088,450694.3806,126.84263859304556,37.55842125268706
1364,서울특별시 강서구 화곡동 957-22 1층,화곡동,양돼산맥,한식,186833.1334,449740.346,126.84889662275282,37.549833601706965
1365,서울특별시 강서구 등촌동 75-1 삼부르네상스오피스텔 105호,등촌동,정직유부 가양역점,한식,187030.4488,451007.4574,126.851107012208,37.56125292324014
1366,서울특별시 강서구 등촌동 526-6,등촌동,라돈돈 양꼬치&마라탕,기타,187738.2797,449632.241,126.8591413982669,37.54887213177713
1367,서울특별시 강서구 내발산동 663-10 지하1층,내발산동,양많이 맛있게,일식,185846.31,450267.9321,126.8377191637681,37.554572396681316
1368,서울특별시 강서구 화곡동 1112-12 1층 ,화곡동,(주)화곡미담분식 (강서구청점),한식,186859.5088,450172.8194,126.84918731683875,37.55373051187603
1369,서울특별시 강서구 방화동 246-59 (지상 1층),방화동,처갓집양념치킨 방화점,통닭(치킨),183643.0197,451799.9101,126.8127501182428,37.56833866995535
1370,서울특별시 강서구 등촌동 512-7 (지상1층) 7호,등촌동,라홍방마라탕 등촌점,중국식,187747.5872,449268.7109,126.85925282195379,37.54559689069474
1371,서울특별시 강서구 화곡동 368-1 (지상 1층),화곡동,남부불닭발,한식,185751.6014,448342.2712,126.83668487431312,37.53722095659174
1372,서울특별시 강서구 공항동 52-16 (지상 1층),공항동,천하무족,한식,183134.8842,450882.6076,126.80701963369584,37.56006472787871
1373,서울특별시 강서구 화곡동 1072-21번지 (지상 1층) ,화곡동,장모님 손맛,한식,185464.8161,448603.9505,126.83343485803094,37.53957416448121
1374,"서울특별시 강서구 방화동 830-0번지 오피앙 (지상 1층) 114호, 115호일부 ",방화동,봉구비어,한식,183438.6737,452893.6223,126.81041230220674,37.578189162100415
1375,서울특별시 강서구 내발산동 720-0번지 (지상 1층) ,내발산동,티바두마리치킨(발산점),통닭(치킨),185291.2894,449678.1151,126.83144983006125,37.549249496384725
1376,서울특별시 강서구 화곡동 377-10 외 1필지 (지상 1층) ,화곡동,비투이,경양식,185467.3489,448352.4256,126.83346851425485,37.53730799274558
1377,서울특별시 강서구 방화동 893-0번지 강서센트레빌 3차 (지상 1층) 106호,방화동,치킨스토리,통닭(치킨),183686.6848,452183.369,126.81323580659858,37.57179434735672
1378,서울특별시 강서구 공항동 60-159 (지하 1층) ,공항동,콘서트 7080,호프/통닭,183147.5052,450836.6391,126.80716353637692,37.55965079055035
1379,서울특별시 강서구 화곡동 1074-17번지 세림빌딩 (지상 2층) ,화곡동,피슈마라홍탕 화곡점,한식,185719.0844,448770.8893,126.8363085920043,37.54108225377767
1380,서울특별시 강서구 등촌동 655-34번지 1동 ,등촌동,태양수제 돼지갈비,호프/통닭,187084.5323,450389.0572,126.85173007162659,37.555681982488004
1381,서울특별시 강서구 화곡동 1006-11 (지상 1층),화곡동,금화통닭,통닭(치킨),185410.6233,449460.002,126.83280459641793,37.54728622867652
1382,서울특별시 강서구 공항동 735-0번지 (지상 1층) ,공항동,시골칼국수,한식,183430.8251,450456.0002,126.81037872643383,37.55622644748039
1383,서울특별시 강서구 가양동 1479-5 (지상 1층),가양동,돈꿈용꿈화로구이,한식,186834.3014,451274.5507,126.84888218352633,37.56365660202279
1384,서울특별시 강서구 방화동 620-214 103호,방화동,포트,경양식,182895.6685,451176.8579,126.8043053348705,37.56271145167638
1385,서울특별시 강서구 마곡동 795-5번지 마곡사이언스파크뷰 106호,마곡동,강순자 옛맛 김치찌개,식육(숯불구이),185514.0,450890.0,126.83394605673779,37.56017195771595
1386,서울특별시 강서구 마곡동 760번지 마곡나루역보타닉푸르지오시티 201호,마곡동,차이나는 감자탕,한식,184650.0,451667.0,126.82415106041641,37.56715856565957
1387,서울특별시 강서구 마곡동 795-2 마곡아이파크,마곡동,광대포차,한식,185581.018,450935.144,126.83470366944309,37.56057975418532
1388,서울특별시 강서구 염창동 283-12번지 제성빌딩 (지상 1층) ,염창동,길목집,한식,189066.643,449462.0672,126.87417599876345,37.54735568352864
1389,서울특별시 강서구 화곡동 1006-5번지 (지하 1층) ,화곡동,덕화네음악광장,경양식,185407.2501,449492.3923,126.832765778843,37.547578007669344
1390,서울특별시 강서구 화곡동 773-26번지 (지상 1층) ,화곡동,아는 삼겹살,한식,187713.6627,448137.144,126.85888796911554,37.53540113452933
1391,서울특별시 강서구 화곡동 1112-4 제이엘빌딩 2층 ,화곡동,마녀킴 포차,호프/통닭,186887.0232,450207.9339,126.8494980654004,37.554047282748634
1392,서울특별시 강서구 등촌동 646-1 1층,등촌동,달떡볶이 등촌점,분식,187829.899,450184.3128,126.86016898133389,37.553847453611134
1393,서울특별시 강서구 화곡동 368-61 1층 1호,화곡동,뽀빠이로컬푸드,한식,185823.114,448292.4819,126.83749496474744,37.536773466975404
1394,서울특별시 강서구 마곡동 795-7 열린프라자(지상 6층) 606호,마곡동,비턴(마곡점),호프/통닭,185593.0,450880.0,126.83484036892065,37.560083102796916
1395,서울특별시 강서구 화곡동 910-1 윤영빌딩,화곡동,귀한족발 까치산점,호프/통닭,186295.5793,447354.6475,126.84285818897018,37.52833084174155
1396,서울특별시 강서구 마곡동 794 문영비즈웍스 202호,마곡동,우아한아구찜 마곡본점,한식,185655.7716,450931.6757,126.83554979678098,37.56054967686124
1397,서울특별시 강서구 등촌동 700 플러스존,등촌동,탕수육&칭타오,중국식,186299.7427,450792.0165,126.84284086306339,37.55930120825885
1398,서울특별시 강서구 등촌동 631-5 NH서울축산농협 NH서울타워 215호,등촌동,문래돼지불백 등촌점,한식,187727.7587,450500.1265,126.85900775462099,37.556691534663095
1399,서울특별시 강서구 내발산동 669-3,내발산동,소소떡볶이 마곡발산점,분식,185574.6055,450240.8804,126.83464480036835,37.55432443428349
1400,서울특별시 강서구 화곡동 1115-36,화곡동,피자에꼬친닭,호프/통닭,186958.4248,450069.6172,126.85030858642234,37.55280208435173
1401,서울특별시 강서구 염창동 312 센터스퀘어 1층 109호,염창동,청년다방 등촌역점,경양식,188123.9705,449841.9576,126.86350254814433,37.55076672916021
1402,서울특별시 강서구 화곡동 1131-20 (지상 1층),화곡동,치킨이즈백 강서구청점,호프/통닭,186986.9353,450038.8076,126.85063178307404,37.55252489849665
1403,서울특별시 강서구 공항동 1373 김포공항 국내선청사 지상1층,공항동,김포공항 유미카츠,일식,182974.8501,450419.6846,126.8052191674578,37.55589090958187
1404,서울특별시 강서구 마곡동 771-3 보타닉파크타워3 1층 124호~126호,마곡동,짬뽕관 서울마곡점,중국식,184805.6815,450977.857,126.82592754653778,37.560952083156856
1405,"서울특별시 강서구 마곡동 757 두산더랜드파크 D동 105,106호",마곡동,누구나 홀딱 반한닭(마곡나루역점),호프/통닭,184655.2643,451864.2982,126.8242065020734,37.56893627904596
1406,서울특별시 강서구 방화동 600-26 1층,방화동,커피더캠프,한식,183223.2394,451723.6291,126.80800032138457,37.56764381466133
1407,서울특별시 강서구 화곡동 1017-32 101호,화곡동,고기장인,한식,185326.11,449125.971,126.83185495146128,37.544275303144936
1408,서울특별시 강서구 화곡동 342-105,화곡동,호랭이술상 까치산역점,한식,186531.6251,447630.2199,126.8455235252581,37.530817215809016
1409,서울특별시 강서구 공항동 1373-5,공항동,참시원한 통돼지 김치찌개,한식,183007.2201,450515.642,126.80558327656568,37.556756070767506
1410,서울특별시 강서구 마곡동 743-4 마곡엠밸리7단지 1층 714동 104호,마곡동,돈가스에 진심인편,경양식,184368.6867,451726.4922,126.8209656133031,37.567689832426495
1411,서울특별시 강서구 마곡동 738 마곡엠밸리4단지 407동 비104호,마곡동,버드컵 마곡나루점(BUDKUP 1B),기타,184423.1744,451928.1343,126.82157806185865,37.569507521641455
1412,서울특별시 강서구 마곡동 773-3 힐스테이트에코동익(지상 2층) 221호,마곡동,비스트로 마곳간,한식,184835.3908,450858.6809,126.8262662705072,37.55987881530501
1413,서울특별시 강서구 방화동 621-15 (지상 1층),방화동,최대감,한식,182952.6638,451103.6344,126.80495213117057,37.56205277961199
1414,서울특별시 강서구 화곡동 1115-7 (지상 1층),화곡동,달래해장 강서구청점,한식,186843.8147,450128.5301,126.84901050526658,37.55333124594848
1415,서울특별시 강서구 화곡동 1074-7 CUBE152,화곡동,파파이스 화곡역점,기타,185670.9478,448749.1826,126.83576435051076,37.54088592896456
1416,서울특별시 강서구 화곡동 354-30 1층 우측호,화곡동,디에스푸드,한식,185968.8488,447897.0866,126.83915144886262,37.53321323368952
1417,서울특별시 강서구 방화동 598-163 2호,방화동,꾸브라꼬 숯불두마리치킨,한식,183371.2451,451664.382,126.80967695001692,37.56711270108858
1418,서울특별시 강서구 등촌동 648-11 한울에이치밸리움2차아파트 101호,등촌동,춘리마라탕(CHUN-LI) 등촌점,중국식,187938.0497,449973.4227,126.86139640323042,37.5519487879219
1419,서울특별시 강서구 내발산동 655-6 외 2필지 (지상 1층),내발산동,한촌설렁탕,한식,185550.8538,450482.8681,126.83437121663461,37.556504337163254
1420,서울특별시 강서구 화곡동 159-45,화곡동,"덮밥zip, 요맛나분식, 파스타비",한식,186778.2895,447721.5678,126.84831250674868,37.531643836564434
1421,서울특별시 강서구 등촌동 656-5 (지상 1층),등촌동,취선,한식,186974.2618,450551.502,126.8504792164991,37.557144029941824
1422,서울특별시 강서구 내발산동 750-8 더이안타워,내발산동,마부마라탕,중국식,184609.2684,450040.3705,126.82372428054464,37.55250219066254
1423,서울특별시 강서구 화곡동 979-22,화곡동,식사의 사계,한식,186687.7495,449680.6517,126.84725249456618,37.54929366569327
1424,서울특별시 강서구 방화동 621-12 1층,방화동,온 샐러드,경양식,182970.9655,451114.9175,126.80515901019275,37.562154778134364
1425,서울특별시 강서구 화곡동 802-10 (지상 1층),화곡동,제제식탁 화곡본점,경양식,187607.5227,447935.6147,126.85769049896692,37.53358394729522
1426,서울특별시 강서구 화곡동 841-19 1층,화곡동,귀한족발 화곡점,한식,187474.9948,447608.0117,126.85619670380086,37.53063047495647
